time,u0_x,u0_y,u0_z,u1_x,u1_y,u1_z,u2_x,u2_y,u2_z
29.38549800878633,0.0011218673089503043,33.61908597650561,719.3880397985787,29.11583821959091,-16.80901148725511,719.3881103049267,-29.114908165784996,-16.80976994122554,719.3896272128675
29.407666768122585,0.0011017824029612234,33.666539070379194,719.534972597154,29.156859806184052,-16.832741351295848,719.5349464058515,-29.15589283297275,-16.83345529778591,719.5363742988317
29.411607880893477,0.0010846578708817553,33.67683039712939,719.6419061710113,29.165761821254875,-16.837913615948406,719.6418647912582,-29.164813959992937,-16.838618823021203,719.6432752054037
29.41653427185709,0.0010807488872397195,33.68746524026596,719.7046109295289,29.174954904867015,-16.84323028239089,719.7045476986493,-29.17399354751068,-16.84392318378443,719.7059335014363
29.41653427185709,0.0010973848626779732,33.68553360947652,719.5921614061534,29.173277835677194,-16.842231247619605,719.5920952574356,-29.172282025612915,-16.842923467302686,719.5934796968016
29.426337414116396,0.0010836194425057723,33.707834311189586,719.6902764862494,29.19255708169453,-16.85338993852313,719.6901674209557,-29.191545917311217,-16.854057398447896,719.6915023408053
29.43123898524605,0.0010719052710911618,33.71995503843972,719.7553373861466,29.203036881003246,-16.859462138489402,719.7552072280324,-29.202023158309917,-16.860114595013155,719.75651214108
29.455746840894317,0.0010033341515260624,33.78142357080145,719.9424978370637,29.256184796968117,-16.890269381007382,719.9422655635004,-29.255176362122672,-16.890845711362847,719.9434182242114
29.460103793009566,0.0009768063076442712,33.79418241463987,719.8598399986231,29.267219725508305,-16.896684488445946,719.859592778246,-29.266241005812567,-16.897247343135444,719.860718487625
29.465549983153625,0.0009571555001885636,33.80868765839205,719.9460113000376,29.279762848160857,-16.903961008861287,719.9457416774096,-29.27878959075044,-16.90450432640474,719.9468283124966
29.465549983153625,0.0009763177266799681,33.806211355956236,720.0876310742684,29.27761684282176,-16.902691164859043,720.0873574178479,-29.276601847426086,-16.903232511598766,720.0884401113273
29.475261351476014,0.0009434870751290391,33.83134625879509,720.1527350240302,29.299349901757026,-16.915295015222128,720.1524222410438,-29.29834027830876,-16.91580155388612,720.153435318372
29.480117035637207,0.000924300781006939,33.844079386945154,720.1575650599342,29.310359668473502,-16.9216830178814,720.1572338531072,-29.30935484998697,-16.922170176267187,720.1582081698788
29.50439545644318,0.0008418358552058189,33.902913859744444,720.0470087244013,29.361224634556187,-16.951180336739906,720.0465892649383,-29.360217310382566,-16.951570826172397,720.0473702438034
29.50871162014202,0.0008386323558883173,33.9093223634044,719.8538552424341,29.366758531031635,-16.954374681065936,719.8534234734682,-29.36572979018428,-16.95474910649376,719.8541723243239
29.51410682476557,0.0008147645079257961,33.923207787213556,719.81435020641,29.378764259811156,-16.961343682769844,719.8138998844844,-29.377742585777348,-16.96169462800747,719.8146017749597
